"address","storey_range","LATITUDE","LONGITUDE","resale_price","floor_area_sqm","remaining_lease_year","PROX_CBD","PROX_ELDERLYCARE","PROX_HAWKER","PROX_MRTLRT","PROX_PARKS","PROX_SUPERMARKETS","PROX_CLINICS","NUM_KINDERGARDEN_350M","NUM_CHILDCARE_350M","NUM_BUSSTOP_350M","NUM_PRISCH_1KM","storey_01TO03","storey_04TO06","storey_07TO09","storey_10TO12","storey_13TO15","storey_16TO18","storey_19TO21","storey_22TO24","storey_25TO27","storey_28TO30","storey_31TO33","storey_34TO36","storey_37TO39","storey_40TO42","storey_43TO45","storey_46TO48","storey_49TO51"
"174 YISHUN AVE 7","01 TO 03",1.437395,103.8319,3e+05,90,67,23.916,1.276277,0.7588322,0.6815117,0.3500935,0.5623118,0.0980842,2,2,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772 YISHUN AVE 3","07 TO 09",1.423639,103.8326,300200,84,65,22.077,1.541352,0.9736354,0.6931164,0.8387829,0.1692558,0.1282818,0,2,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409 YISHUN RING RD","01 TO 03",1.426204,103.8473,303000,108,68,21.109,0.3581611,0.31016,1.411462,0.5569126,0.1442725,0.0531355,1,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367 YISHUN RING RD","01 TO 03",1.429592,103.8451,305000,104,68,22.027,0.2631736,0.5075126,1.125926,0.6409041,0.307846,0.2647792,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357 YISHUN RING RD","04 TO 06",1.425908,103.846,305000,104,68,21.73,0.316129,0.1701456,1.283955,0.413001,0.1665143,0.1579248,1,5,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279 YISHUN ST 22","01 TO 03",1.438373,103.8374,305000,104,65,23.659,0.7744436,1.247226,1.003262,0.2698476,0.2509235,0.1880475,0,4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758 YISHUN ST 72","04 TO 06",1.42603,103.8343,310000,84,66,22.924,1.320607,0.8748344,0.386308,0.606311,0.1320202,0.1880511,1,3,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271 YISHUN ST 22","01 TO 03",1.437787,103.8404,310000,104,65,22.308,0.4921707,1.492102,1.099163,0.5897674,0.3593612,0.3593611,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312 YISHUN RING RD","07 TO 09",1.431582,103.8413,315000,84,67,23.096,0.3410637,0.8220578,0.7373513,0.4837783,0.1642055,0.1755198,0,4,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230 YISHUN ST 21","01 TO 03",1.434576,103.8366,315000,93,65,23.265,0.7058333,0.9637638,0.5953982,0.3780738,0.1314849,0.1314852,1,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641 YISHUN ST 61","07 TO 09",1.420817,103.8382,315000,91,71,22.101,0.9519858,0.867306,0.6908171,0.6320315,0.4624112,0.07625229,1,5,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404 YISHUN AVE 6","10 TO 12",1.426577,103.8481,320000,104,68,20.912,0.431601,0.4154577,1.496151,0.6622147,0.2105081,0.1237175,1,4,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"873 YISHUN ST 81","01 TO 03",1.414695,103.837,320000,108,67,21.652,1.403676,1.433826,0.5325463,0.745228,0.2617259,0.1964387,2,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132 YISHUN ST 11","01 TO 03",1.432778,103.8312,325000,105,64,23.076,1.314006,0.3332029,0.5595316,0.6860726,0.3633993,0.2393954,1,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760 YISHUN ST 72","01 TO 03",1.425795,103.8327,327000,84,66,23.01,1.467095,0.7796273,0.4765855,0.76016,0.07387829,0.1255116,0,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754 YISHUN ST 72","07 TO 09",1.426889,103.8341,330000,84,65,22.763,1.274891,0.7954788,0.3011337,0.6082254,0.1877133,0.09780988,2,5,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758 YISHUN ST 72","07 TO 09",1.42603,103.8343,330000,84,66,22.924,1.320607,0.8748344,0.386308,0.606311,0.1320202,0.1880511,1,3,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424D YISHUN AVE 11","01 TO 03",1.42283,103.8492,335000,92,95,20.925,0.3132776,0.5537401,1.743105,0.7555756,0.3171933,0.3370329,0,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320 YISHUN CTRL","01 TO 03",1.429443,103.8414,335000,105,67,22.862,0.5221782,0.6145136,0.7124912,0.2955435,0.130136,0.354722,0,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291 YISHUN ST 22","04 TO 06",1.435762,103.8367,336000,87,72,23.347,0.7144291,1.028871,0.7246051,0.2758287,0.0005871729,0.0005879234,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862 YISHUN AVE 4","01 TO 03",1.417176,103.8393,340000,108,68,21.738,1.023134,1.055401,0.7083137,0.8753369,0.2276725,0.1548468,1,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236 YISHUN RING RD","07 TO 09",1.434032,103.8388,350000,96,65,23.452,0.4594383,1.179873,0.66191,0.5757283,0.1073286,0.02458039,0,3,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223 YISHUN ST 21","10 TO 12",1.434367,103.8356,350000,91,65,23.305,0.8179893,0.8499345,0.5485393,0.3646142,0.1982715,0.1982713,2,3,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"331 YISHUN RING RD","04 TO 06",1.430613,103.8431,352000,103,68,23.158,0.2984671,0.646804,0.9049778,0.5184254,0.09455257,0.3178513,1,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634 YISHUN ST 61","10 TO 12",1.41893,103.8391,358000,104,67,21.927,0.9349289,0.9209059,0.7022404,0.7177513,0.259077,0.04127413,1,4,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"430B YISHUN AVE 11","01 TO 03",1.420987,103.8486,360000,92,95,21.15,0.3364119,0.6193839,1.779732,0.7659351,0.4513647,0.139182,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141 YISHUN RING RD","07 TO 09",1.431137,103.83,363000,96,64,23.229,1.48427,0.1616888,0.5921413,0.5833162,0.1447886,0.1212184,3,3,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781 YISHUN RING RD","04 TO 06",1.422186,103.8324,365000,104,68,21.769,1.567771,1.108928,0.5355139,0.9129421,0.05844013,0.1004479,0,2,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429B YISHUN AVE 11","04 TO 06",1.421716,103.8492,368000,92,95,21.065,0.3486624,0.6193876,1.800238,0.7946747,0.4161049,0.2443168,0,2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304 YISHUN CTRL","10 TO 12",1.430515,103.8403,368000,105,67,22.924,0.4997396,0.783426,0.6018229,0.3353499,0.2376562,0.3253233,0,4,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"296 YISHUN ST 20","04 TO 06",1.435392,103.8355,370000,90,80,23.008,0.8399786,0.8892365,0.6601398,0.2510283,0.1420611,0.1420604,2,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306 YISHUN CTRL","07 TO 09",1.431085,103.8402,370000,108,67,22.971,0.4546792,0.8371715,0.6110379,0.3948672,0.2627182,0.2747884,0,4,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336A YISHUN ST 31","01 TO 03",1.431299,103.8447,370000,92,95,21.461,0.1069363,0.6946515,1.095552,0.7077909,0.2876791,0.1402104,1,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628 YISHUN ST 61","07 TO 09",1.418078,103.837,370000,103,67,21.888,1.189461,1.157766,0.4492379,0.9384537,0.2282811,0.04168829,1,4,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781 YISHUN RING RD","10 TO 12",1.422186,103.8324,372000,104,68,21.769,1.567771,1.108928,0.5355139,0.9129421,0.05844013,0.1004479,0,2,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"431C YISHUN AVE 1","10 TO 12",1.420197,103.8465,378000,92,95,21.349,0.3189982,0.5677489,1.536916,0.63352,0.327836,0.1209558,0,6,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"431B YISHUN AVE 1","13 TO 15",1.420333,103.8471,380000,92,95,21.068,0.3131857,0.5805031,1.605125,0.6706601,0.3948356,0.05473899,0,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"431B YISHUN AVE 1","07 TO 09",1.420333,103.8471,380000,92,95,21.068,0.3131857,0.5805031,1.605125,0.6706601,0.3948356,0.05473899,0,3,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458 YISHUN AVE 11","04 TO 06",1.420667,103.8462,380000,93,93,21.308,0.2679106,0.5077418,1.516196,0.5731285,0.3001653,0.1601134,0,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458 YISHUN AVE 11","07 TO 09",1.420667,103.8462,383000,93,93,21.308,0.2679106,0.5077418,1.516196,0.5731285,0.3001653,0.1601134,0,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861 YISHUN AVE 4","10 TO 12",1.417426,103.8396,385000,105,68,21.771,0.9863817,1.018517,0.7327484,0.839908,0.1965956,0.1329854,1,3,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"833 YISHUN ST 81","04 TO 06",1.414548,103.8341,388000,103,68,21.564,1.663841,1.656203,0.3375355,0.5496703,0.1907545,0.1910097,3,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453 YISHUN ST 41","10 TO 12",1.41991,103.8456,398000,93,93,22.371,0.3635393,0.5718396,1.42703,0.5926441,0.2237663,0.1988932,0,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"431D YISHUN AVE 1","10 TO 12",1.419969,103.847,4e+05,92,95,21.09,0.3494867,0.6105562,1.582874,0.6876239,0.3801082,0.07627847,0,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"334C YISHUN ST 31","04 TO 06",1.432626,103.8464,4e+05,92,95,21.232,0.133825,0.8607334,1.314062,0.9476032,0.5258391,0.1046802,0,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315B YISHUN AVE 9","07 TO 09",1.431931,103.8426,405000,92,95,23.406,0.2511482,0.8020874,0.8851452,0.5890525,0.1622918,0.1658136,0,3,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336A YISHUN ST 31","10 TO 12",1.431299,103.8447,405000,92,95,21.461,0.1069363,0.6946515,1.095552,0.7077909,0.2876791,0.1402104,1,5,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"334B YISHUN ST 31","13 TO 15",1.432533,103.8457,408000,92,95,21.295,0.07325136,0.8378253,1.23886,0.8813732,0.4579565,0.07172453,1,3,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"741 YISHUN AVE 5","01 TO 03",1.4301,103.8331,410000,93,64,22.722,1.183121,0.5310164,0.2222575,0.7609453,0.2184016,0.06545107,1,2,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316B YISHUN AVE 9","13 TO 15",1.432869,103.8427,416000,92,95,22.023,0.1464176,0.8976722,0.9361512,0.6837627,0.1233716,0.1103291,0,3,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"316B YISHUN AVE 9","07 TO 09",1.432869,103.8427,419888,92,95,22.023,0.1464176,0.8976722,0.9361512,0.6837627,0.1233716,0.1103291,0,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745 YISHUN ST 72","07 TO 09",1.429313,103.8335,420000,93,64,22.605,1.181614,0.5997805,0.1689756,0.6935862,0.1688997,0.06207639,1,3,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315C YISHUN AVE 9","10 TO 12",1.432367,103.8433,425000,92,95,22.093,0.202973,0.8284896,0.9781901,0.6770356,0.202961,0.1927081,0,4,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"316C YISHUN AVE 9","10 TO 12",1.432923,103.8435,428000,92,95,22.037,0.1495053,0.8855802,1.017863,0.7372757,0.2086606,0.1629044,0,4,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"926 YISHUN CTRL 1","04 TO 06",1.427899,103.8379,455000,104,72,22.346,0.8918569,0.8250983,0.3654316,0.1788138,0.09743753,0.1897584,1,4,11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347B YISHUN AVE 11","04 TO 06",1.427495,103.8424,501000,92,93,22.963,0.5959139,0.3803071,0.8482099,0.3218278,0.2848496,0.1142244,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347B YISHUN AVE 11","01 TO 03",1.427495,103.8424,508000,92,93,22.963,0.5959139,0.3803071,0.8482099,0.3218278,0.2848496,0.1142244,0,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347B YISHUN AVE 11","10 TO 12",1.427495,103.8424,520000,92,93,22.963,0.5959139,0.3803071,0.8482099,0.3218278,0.2848496,0.1142244,0,1,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"347B YISHUN AVE 11","16 TO 18",1.427495,103.8424,570000,92,93,22.963,0.5959139,0.3803071,0.8482099,0.3218278,0.2848496,0.1142244,0,1,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"347A YISHUN AVE 11","13 TO 15",1.427939,103.8427,578000,92,93,22.905,0.5365393,0.3968154,0.8698145,0.3570092,0.2377878,0.1480424,1,2,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"348A YISHUN AVE 11","13 TO 15",1.427353,103.8412,618000,92,93,22.81,0.6881595,0.4699667,0.7291351,0.1946452,0.3278593,0.2067367,0,2,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"573 ANG MO KIO AVE 3","01 TO 03",1.370561,103.8548,305000,92,59,13.116,0.6438618,0.2471224,0.560525,0.5049259,0.1789339,0.2092479,1,2,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303 ANG MO KIO AVE 1","04 TO 06",1.366649,103.8453,350000,98,56,12.728,0.2923198,0.4365474,0.6000737,0.6175071,0.3503703,0.06642117,1,6,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175 ANG MO KIO AVE 4","04 TO 06",1.375723,103.8371,375000,91,61,15.69,0.6318448,0.2697256,1.09691,0.429487,0.3101889,0.2569863,1,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411 ANG MO KIO AVE 10","04 TO 06",1.363395,103.8553,378000,92,59,12.064,0.1958226,0.07009082,0.8867502,0.9133875,0.3379803,0.1026455,1,3,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229 ANG MO KIO AVE 3","07 TO 09",1.369075,103.8382,380000,91,57,13.661,0.2971537,0.27677,1.265286,0.4299004,0.235755,0.2091844,1,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464 ANG MO KIO AVE 10","04 TO 06",1.366729,103.8569,385000,92,59,13.29,0.2463165,0.1787883,0.8298716,0.8519331,0.4643217,0.1347565,2,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637 ANG MO KIO AVE 6","07 TO 09",1.380362,103.8423,410000,92,60,14.462,0.1196261,0.1979564,0.3290979,0.5406317,0.7473791,0.04527702,1,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102 ANG MO KIO AVE 3","10 TO 12",1.37065,103.8394,410000,106,72,13.682,0.4072122,0.3829546,1.132104,0.2293408,0.3969962,0.1389537,0,5,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"571 ANG MO KIO AVE 3","10 TO 12",1.370055,103.8549,415000,92,58,13.133,0.5926952,0.2589427,0.5561373,0.5144924,0.192562,0.1570282,1,3,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"110 ANG MO KIO AVE 4","10 TO 12",1.370459,103.8374,415000,92,58,13.824,0.1849415,0.4533261,1.352162,0.3458476,0.3305302,0.1023277,0,5,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"417 ANG MO KIO AVE 10","07 TO 09",1.36496,103.8552,418000,99,59,11.839,0.1669053,0.2429883,0.7606549,0.8268724,0.252591,0.04735579,2,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427 ANG MO KIO AVE 3","04 TO 06",1.369312,103.8546,420000,92,58,12.903,0.5030435,0.2328063,0.5138993,0.4946002,0.2698663,0.122952,1,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321 ANG MO KIO AVE 1","01 TO 03",1.365141,103.8487,425000,98,56,12.425,0.1263347,0.1250322,0.4847702,0.436635,0.1277509,0.04658124,1,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426 ANG MO KIO AVE 3","07 TO 09",1.36948,103.8533,430000,92,58,13.053,0.4960079,0.3652123,0.3760857,0.3574652,0.3559155,0.2287717,1,2,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596D ANG MO KIO ST 52","01 TO 03",1.371871,103.851,535000,85,82,13.721,0.7255809,0.3968484,0.2697715,0.1659455,0.3296298,0.2698027,1,3,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700B ANG MO KIO AVE 6","04 TO 06",1.36941,103.8461,580000,90,83,12.801,0.1983197,0.3123772,0.393586,0.4875136,0.2486098,0.1230133,2,8,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310C ANG MO KIO AVE 1","10 TO 12",1.364612,103.8449,583000,94,92,12.255,0.2549544,0.3828329,0.7707145,0.4424275,0.3144801,0.288403,1,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"310B ANG MO KIO AVE 1","10 TO 12",1.364647,103.8443,640000,87,92,12.322,0.1922617,0.4496307,0.8186002,0.4892228,0.3606428,0.3123898,0,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"42 BEDOK STH RD","04 TO 06",1.321478,103.9407,303000,84,57,13.542,0.4272486,0.3030637,0.8890446,0.2530487,0.3201819,0.2554368,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51 NEW UPP CHANGI RD","13 TO 15",1.32343,103.9423,320000,84,57,14.399,0.6505792,0.1517798,0.6152106,0.4505601,0.1192317,0.1136594,0,2,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"53 NEW UPP CHANGI RD","10 TO 12",1.324327,103.9424,330000,84,57,14.455,0.7111994,0.1452283,0.5385245,0.4227045,0.09627327,0.143815,0,2,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"508 BEDOK NTH AVE 3","13 TO 15",1.3334,103.9325,350000,92,58,16.658,0.23843,0.2140526,0.3561063,0.8945022,0.1631533,0.2159331,1,1,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"705 BEDOK NTH RD","01 TO 03",1.336637,103.919,350000,91,60,15.529,0.89174,0.6710292,0.2381201,0.3290793,0.3207695,0.1157372,0,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103 BEDOK RESERVOIR RD","04 TO 06",1.32877,103.9094,352800,91,65,14.035,1.296154,0.7112928,0.6928754,0.6159769,0.5496584,0.2884291,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86 BEDOK NTH ST 4","04 TO 06",1.332541,103.939,355000,89,57,15.01,0.9647033,0.06757306,0.8759771,0.5468628,0.1068558,4.509365e-08,0,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513 BEDOK NTH AVE 2","01 TO 03",1.332963,103.9293,360000,92,59,16.019,0.1505084,0.1530894,0.5218457,0.7305031,0.2046232,0.1444129,2,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35 CHAI CHEE AVE","10 TO 12",1.324854,103.926,363888,82,54,11.046,0.147816,0.5034667,0.4497142,0.4716898,0.1858961,0.06769315,2,5,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"115 BEDOK NTH RD","04 TO 06",1.331434,103.9369,365000,98,57,14.471,0.7620087,0.216619,0.7700187,0.8001393,1.648702e-08,1.188519e-06,2,2,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95 BEDOK NTH AVE 4","07 TO 09",1.33387,103.9421,368000,92,59,15.433,1.297764,0.4245104,0.879756,0.2235742,0.4769996,0.3716642,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517 BEDOK NTH AVE 2","04 TO 06",1.331089,103.9292,368000,92,59,15.689,0.3170837,0.2847647,0.6972126,0.9243913,0.3031564,0.120267,2,1,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705 BEDOK NTH RD","04 TO 06",1.336637,103.919,370000,91,60,15.529,0.89174,0.6710292,0.2381201,0.3290793,0.3207695,0.1157372,0,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627 BEDOK RESERVOIR RD","01 TO 03",1.333962,103.9156,370000,91,60,14.839,1.033846,0.1935387,0.2784619,0.5491413,0.1328827,0.1328358,1,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82 BEDOK NTH RD","13 TO 15",1.329537,103.9404,375000,92,58,14.575,1.010911,0.3288071,0.7102763,0.5457607,0.4054858,0.2818502,1,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"121 BEDOK NTH RD","10 TO 12",1.329619,103.9387,380000,92,57,14.653,0.9628727,0.2618586,0.8917562,0.687744,0.2867852,0.1508044,2,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"428 BEDOK NTH RD","07 TO 09",1.32954,103.9277,383000,92,58,15.487,0.288121,0.3986589,0.6674324,0.9222317,0.3967366,0.286665,2,3,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35 CHAI CHEE AVE","13 TO 15",1.324854,103.926,385000,82,54,11.046,0.147816,0.5034667,0.4497142,0.4716898,0.1858961,0.06769315,2,5,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"69 BEDOK STH AVE 3","04 TO 06",1.31935,103.9436,390000,92,57,13.83,0.7738929,0.6029443,0.9176964,0.2512055,1.040645e-06,0.06582042,2,3,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136 BEDOK RESERVOIR RD","07 TO 09",1.33344,103.9134,395000,88,67,14.486,1.247652,0.07799189,0.5283059,0.5513559,0.1739597,0.1739595,2,3,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52 NEW UPP CHANGI RD","13 TO 15",1.323904,103.9425,406000,84,57,14.434,0.6970487,0.1566475,0.5603287,0.4157523,0.1115044,0.1376327,0,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"132 BEDOK RESERVOIR RD","07 TO 09",1.332795,103.9118,410000,103,66,14.286,1.391279,0.2525881,0.443798,0.5996592,0.2722574,0.2611984,1,3,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43 CHAI CHEE ST","04 TO 06",1.328347,103.9257,426000,92,59,15.304,0.2892772,0.3903439,0.6821466,0.8148452,0.4104337,0.1516498,1,5,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718 BEDOK RESERVOIR RD","04 TO 06",1.336634,103.9257,430000,104,63,16.735,0.6113361,0.545835,0.7222417,0.2967552,0.3246949,0.3527308,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130 BEDOK NTH ST 2","13 TO 15",1.327162,103.9368,435000,92,57,14.752,0.6699606,0.4011597,0.8386191,0.9703513,0.4724182,0.1933357,2,3,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"654 JLN TENAGA","04 TO 06",1.332978,103.9069,456000,108,76,13.717,1.549318,0.7913897,0.2771032,1.064958,0.6000699,0.0941065,1,3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182 BEDOK NTH RD","10 TO 12",1.32687,103.9418,563000,85,85,14.395,0.8414103,0.3066478,0.5035487,0.5665858,0.2916767,0.2236255,0,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"185 BEDOK NTH RD","07 TO 09",1.326237,103.9408,585000,85,85,14.319,0.716472,0.2291404,0.6231159,0.6386434,0.2351722,0.1403947,1,4,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180 BEDOK NTH RD","13 TO 15",1.326713,103.9409,590000,85,85,14.256,0.7630437,0.2805513,0.6092617,0.6517594,0.2830881,0.1913323,1,4,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"219B BEDOK CTRL","16 TO 18",1.325424,103.9336,706000,87,89,13.939,0.6053865,0.1850592,0.4286559,0.9162284,0.2210971,0.0848605,0,8,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"175 BISHAN ST 13","01 TO 03",1.348961,103.8537,370000,88,67,10.66,0.4040066,0.9647719,0.572179,0.8745718,0.4351379,0.3576074,3,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167 BISHAN ST 13","01 TO 03",1.348003,103.8554,390000,84,68,10.634,0.3361235,0.8633442,0.7848763,0.7382077,0.6392295,0.2726749,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239 BISHAN ST 22","01 TO 03",1.360438,103.8448,448000,105,72,13.359,0.5996323,0.5600054,1.120518,0.3012867,0.3724581,0.1679747,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154 BISHAN ST 13","07 TO 09",1.346625,103.855,460000,84,67,10.374,0.1859339,0.7072968,0.8344093,0.8049229,0.6449533,0.1155607,2,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149 BISHAN ST 11","07 TO 09",1.344279,103.8556,470000,84,66,9.745,0.2089875,0.4627382,1.054339,0.8597911,0.4244482,0.04689389,2,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
